title,article_link,category,date,page
Hoaks! Pemerintah gelar vaksin paksa pada Februari 2022,https://www.antaranews.com/berita/2516677/hoaks-pemerintah-gelar-vaksin-paksa-pada-februari-2022,Humaniora, 11 November 2021 13:14,14
Hoaks! Indonesia siapkan nuklir hancurkan China,https://www.antaranews.com/berita/2512473/hoaks-indonesia-siapkan-nuklir-hancurkan-china,Politik, 9 November 2021 19:42,14
Hoaks! Kondisi Kesehatan Jokowi Melemah,https://www.antaranews.com/berita/2511757/hoaks-kondisi-kesehatan-jokowi-melemah,Politik, 9 November 2021 15:45,14
Hoaks! Deklarasi Anies-Ganjar sebagai capres dan cawapres 2024,https://www.antaranews.com/berita/2510133/hoaks-deklarasi-anies-ganjar-sebagai-capres-dan-cawapres-2024,Politik, 8 November 2021 19:52,14
Hoaks! Uang Rupiah pecahan Rp1 juta,https://www.antaranews.com/berita/2509293/hoaks-uang-rupiah-pecahan-rp1-juta,Ekonomi, 8 November 2021 15:21,14
Hoaks! Video detik-detik kecelakaan mobil Vanessa Angel,https://www.antaranews.com/berita/2503885/hoaks-video-detik-detik-kecelakaan-mobil-vanessa-angel,Hiburan, 5 November 2021 12:29,14
Misinformasi! Tiga guru besar UGM meninggal karena kecelakaan,https://www.antaranews.com/berita/2501513/misinformasi-tiga-guru-besar-ugm-meninggal-karena-kecelakaan,Humaniora, 4 November 2021 12:24,14
"Hoaks! Foto kebakaran pesantren Al-Quran, 26 santri dan guru tewas",https://www.antaranews.com/berita/2499241/hoaks-foto-kebakaran-pesantren-al-quran-26-santri-dan-guru-tewas,Humaniora, 3 November 2021 14:31,14
Hoaks! Razia Masker Denda Rp250 ribu,https://www.antaranews.com/berita/2499029/hoaks-razia-masker-denda-rp250-ribu,Metro, 3 November 2021 12:26,14
Hoaks! Barcelona tunjuk Luhut sebagai pengganti Ronald Koeman,https://www.antaranews.com/berita/2496345/hoaks-barcelona-tunjuk-luhut-sebagai-pengganti-ronald-koeman,Sepakbola, 2 November 2021 10:45,15
Hoaks! Terigu dapat sembuhkan luka bakar,https://www.antaranews.com/berita/2496301/hoaks-terigu-dapat-sembuhkan-luka-bakar,Lifestyle, 2 November 2021 10:09,15
Hoaks! Video bukti microchip ditanam di tubuh saat vaksinasi COVID-19,https://www.antaranews.com/berita/2492673/hoaks-video-bukti-microchip-ditanam-di-tubuh-saat-vaksinasi-covid-19,Tekno, 31 Oktober 2021 11:23,15
Hoaks! Rendam tangan di air es dapat deteksi masalah jantung,https://www.antaranews.com/berita/2489845/hoaks-rendam-tangan-di-air-es-dapat-deteksi-masalah-jantung,Lifestyle, 29 Oktober 2021 15:41,15
Hoaks! PDIP usul tutup semua pesantren seluruh Indonesia,https://www.antaranews.com/berita/2489837/hoaks-pdip-usul-tutup-semua-pesantren-seluruh-indonesia,Politik, 29 Oktober 2021 15:38,15
Hoaks! Video ustaz dibegal di Lampung,https://www.antaranews.com/berita/2489009/hoaks-video-ustaz-dibegal-di-lampung,Hukum, 29 Oktober 2021 08:29,15
Hoaks! Pakar keuangan AS sebut pinjol marak di negara yang suka utang,https://www.antaranews.com/berita/2487185/hoaks-pakar-keuangan-as-sebut-pinjol-marak-di-negara-yang-suka-utang,Ekonomi, 28 Oktober 2021 14:47,15
Hoaks! Tiga orang meninggal dalam kecelakaan LRT Jabodebek,https://www.antaranews.com/berita/2486373/hoaks-tiga-orang-meninggal-dalam-kecelakaan-lrt-jabodebek,Ekonomi, 28 Oktober 2021 07:45,15
Hoaks! Vaksin COVID-19 mengandung parasit hidup,https://www.antaranews.com/berita/2483985/hoaks-vaksin-covid-19-mengandung-parasit-hidup,Humaniora, 26 Oktober 2021 21:25,15
Hoaks! Akta jual beli tanah hanya berlaku 5 tahun,https://www.antaranews.com/berita/2482025/hoaks-akta-jual-beli-tanah-hanya-berlaku-5-tahun,Ekonomi, 26 Oktober 2021 12:32,15
Hoaks! IPB rilis daftar sayuran antikanker,https://www.antaranews.com/berita/2481665/hoaks-ipb-rilis-daftar-sayuran-antikanker,Lifestyle, 26 Oktober 2021 09:00,16
Hoaks! Knalpot hasil sitaan dijual secara daring,https://www.antaranews.com/berita/2477269/hoaks-knalpot-hasil-sitaan-dijual-secara-daring,Hukum, 23 Oktober 2021 14:24,16
Hoaks! Penerima vaksin Pfizer lebih rentan terpapar COVID-19,https://www.antaranews.com/berita/2476901/hoaks-penerima-vaksin-pfizer-lebih-rentan-terpapar-covid-19,Lifestyle, 23 Oktober 2021 09:50,16
Hoaks! Lesti Kejora jadi Bupati Cianjur,https://www.antaranews.com/berita/2474441/hoaks-lesti-kejora-jadi-bupati-cianjur,Hiburan, 22 Oktober 2021 07:16,16
Hoaks! Istana tak apresiasi penghafal Al-Quran peserta kejuaraan dunia,https://www.antaranews.com/berita/2473705/hoaks-istana-tak-apresiasi-penghafal-al-quran-peserta-kejuaraan-dunia,Humaniora, 21 Oktober 2021 19:43,16
Hoaks! KPK temukan uang suap Rp5 miliar di kediaman Novel Baswedan,https://www.antaranews.com/berita/2472253/hoaks-kpk-temukan-uang-suap-rp5-miliar-di-kediaman-novel-baswedan,Hukum, 21 Oktober 2021 11:33,16
Hoaks! Anak 13 tahun asal China retas Facebook,https://www.antaranews.com/berita/2471589/hoaks-anak-13-tahun-asal-china-retas-facebook,Dunia, 20 Oktober 2021 23:15,16
Hoaks! PLN bagikan Rp2 juta lewat survei,https://www.antaranews.com/berita/2468741/hoaks-pln-bagikan-rp2-juta-lewat-survei,Ekonomi, 19 Oktober 2021 17:13,16
Hoaks! Bank Indonesia terbitkan koin Rp100 ribu pada 2021,https://www.antaranews.com/berita/2467061/hoaks-bank-indonesia-terbitkan-koin-rp100-ribu-pada-2021,Ekonomi, 18 Oktober 2021 20:56,16
Hoaks! Bahasa Indonesia jadi bahasa resmi kedua Vietnam,https://www.antaranews.com/berita/2466665/hoaks-bahasa-indonesia-jadi-bahasa-resmi-kedua-vietnam,Dunia, 18 Oktober 2021 18:42,16
Hoaks! Rachel Vennya dinobatkan sebagai Duta COVID-19,https://www.antaranews.com/berita/2464345/hoaks-rachel-vennya-dinobatkan-sebagai-duta-covid-19,Hiburan, 17 Oktober 2021 11:06,17
Hoaks! CDC peringatkan wabah penyakit mirip polio pada 2021,https://www.antaranews.com/berita/2462817/hoaks-cdc-peringatkan-wabah-penyakit-mirip-polio-pada-2021,Humaniora, 16 Oktober 2021 03:24,17
Hoaks! Uni Eropa hentikan vaksin COVID-19 pada 20 Oktober 2021,https://www.antaranews.com/berita/2458217/hoaks-uni-eropa-hentikan-vaksin-covid-19-pada-20-oktober-2021,Dunia, 14 Oktober 2021 09:14,17
Hoaks! 48.000 Orang Meninggal Setelah Divaksin,https://www.antaranews.com/berita/2455193/hoaks-48000-orang-meninggal-setelah-divaksin,Humaniora, 13 Oktober 2021 05:00,17
Hoaks! Dorce Gamalama meninggal,https://www.antaranews.com/berita/2454417/hoaks-dorce-gamalama-meninggal,Hiburan, 12 Oktober 2021 20:05,17
Hoaks! Semua pemilik KTP wajib bayar pajak,https://www.antaranews.com/berita/2450245/hoaks-semua-pemilik-ktp-wajib-bayar-pajak,Ekonomi, 11 Oktober 2021 12:08,17
Hoaks! Jokowi akan reshuffle Risma karena dianggap sering marah-marah,https://www.antaranews.com/berita/2449281/hoaks-jokowi-akan-reshuffle-risma-karena-dianggap-sering-marah-marah,Humaniora, 10 Oktober 2021 19:26,17
Hoaks! Empat orang di Australia keguguran setelah disuntik Pfizer,https://www.antaranews.com/berita/2446673/hoaks-empat-orang-di-australia-keguguran-setelah-disuntik-pfizer,Lifestyle, 9 Oktober 2021 09:27,17
Hoaks! Mr. Bean Masuk Islam,https://www.antaranews.com/berita/2444533/hoaks-mr-bean-masuk-islam,Hiburan, 8 Oktober 2021 13:02,17
Hoaks! Berdiri dengan satu kaki dapat deteksi stroke,https://www.antaranews.com/berita/2441865/hoaks-berdiri-dengan-satu-kaki-dapat-deteksi-stroke,Lifestyle, 7 Oktober 2021 13:53,17
Hoaks! Jokowi menari di Papua untuk buktikan tak ada COVID-19,https://www.antaranews.com/berita/2440469/hoaks-jokowi-menari-di-papua-untuk-buktikan-tak-ada-covid-19,Olahraga, 6 Oktober 2021 20:31,18
Hoaks! Data PeduliLindungi direkam Singapura,https://www.antaranews.com/berita/2435869/hoaks-data-pedulilindungi-direkam-singapura,Tekno, 5 Oktober 2021 06:58,18
Hoaks! BRI Beri Hadiah USD 3000 Juta,https://www.antaranews.com/berita/2435177/hoaks-bri-beri-hadiah-usd-3000-juta,Ekonomi, 4 Oktober 2021 20:44,18
Hoax! Penggunaan Yuan Untuk Transaksi di Indonesia,https://www.antaranews.com/berita/2430525/hoax-penggunaan-yuan-untuk-transaksi-di-indonesia,Ekonomi, 2 Oktober 2021 12:52,18
Hoaks! Vaksin COVID-19 ubah warna darah,https://www.antaranews.com/berita/2429013/hoaks-vaksin-covid-19-ubah-warna-darah,Lifestyle, 1 Oktober 2021 17:20,18
Hoaks! Remaja di Malaysia meninggal karena vaksin,https://www.antaranews.com/berita/2427941/hoaks-remaja-di-malaysia-meninggal-karena-vaksin,Dunia, 1 Oktober 2021 10:02,18
Hoaks! Menkes imbau masyarakat hindari keluar kota selama tiga bulan,https://www.antaranews.com/berita/2425285/hoaks-menkes-imbau-masyarakat-hindari-keluar-kota-selama-tiga-bulan,Humaniora, 30 September 2021 08:45,18
"Hoaks! Unggahan YouTube, Tukul meninggal",https://www.antaranews.com/berita/2422797/hoaks-unggahan-youtube-tukul-meninggal,Hiburan, 29 September 2021 08:50,18
Hoaks! BRI bagikan hadiah ulang tahun Rp2 juta,https://www.antaranews.com/berita/2421321/hoaks-bri-bagikan-hadiah-ulang-tahun-rp2-juta,Ekonomi, 28 September 2021 16:43,18
Hoaks! Istana Bolehkan PKI di Indonesia,https://www.antaranews.com/berita/2419301/hoaks-istana-bolehkan-pki-di-indonesia,Politik, 27 September 2021 19:05,18
"2,8 persen sekolah jadi klaster COVID-19 selama PTM adalah miskonsepsi",https://www.antaranews.com/berita/2417113/28-persen-sekolah-jadi-klaster-covid-19-selama-ptm-adalah-miskonsepsi,Humaniora, 26 September 2021 15:05,19
Hoaks! Foto perempuan membaca sebagai karya seniman Afghanistan,https://www.antaranews.com/berita/2412929/hoaks-foto-perempuan-membaca-sebagai-karya-seniman-afghanistan,Dunia, 24 September 2021 06:17,19
Hoaks! Anies Baswedan jadi tersangka,https://www.antaranews.com/berita/2412197/hoaks-anies-baswedan-jadi-tersangka,Hukum, 23 September 2021 19:20,19
Hoaks! Jaringan Internet akan mati total 24-30 September 2021,https://www.antaranews.com/berita/2410309/hoaks-jaringan-internet-akan-mati-total-24-30-september-2021,Tekno, 23 September 2021 08:13,19
Hoaks! Foto dan video hiu penyebab kabel Indihome putus,https://www.antaranews.com/berita/2409197/hoaks-foto-dan-video-hiu-penyebab-kabel-indihome-putus,Tekno, 22 September 2021 18:08,19
Hoaks! Tutup hidung dengan bawang putih dapat keluarkan lendir dari paru-paru,https://www.antaranews.com/berita/2406869/hoaks-tutup-hidung-dengan-bawang-putih-dapat-keluarkan-lendir-dari-paru-paru,Lifestyle, 21 September 2021 19:12,19
Hoaks! Harta pejabat naik selama pandemi karena jual vaksin,https://www.antaranews.com/berita/2405393/hoaks-harta-pejabat-naik-selama-pandemi-karena-jual-vaksin,Politik, 21 September 2021 08:35,19
Hoaks! Pemerintah tidak tanggung biaya perawatan COVID-19 mulai 1 Oktober,https://www.antaranews.com/berita/2404825/hoaks-pemerintah-tidak-tanggung-biaya-perawatan-covid-19-mulai-1-oktober,Humaniora, 20 September 2021 21:34,19
Hoaks! Surat bantuan untuk ponpes,https://www.antaranews.com/berita/2400981/hoaks-surat-bantuan-untuk-ponpes,Humaniora, 18 September 2021 15:03,19
Hoaks! Orang berhalangan vaksin tidak boleh naik KRL,https://www.antaranews.com/berita/2398933/hoaks-orang-berhalangan-vaksin-tidak-boleh-naik-krl,Metro, 17 September 2021 14:35,19
Hoaks! Pendaftaran penerima Vaksin Nusantara,https://www.antaranews.com/berita/2396901/hoaks-pendaftaran-penerima-vaksin-nusantara,Humaniora, 16 September 2021 16:31,20
Hoaks! Lowongan kerja di KBRI Doha,https://www.antaranews.com/berita/2395145/hoaks-lowongan-kerja-di-kbri-doha,Dunia, 15 September 2021 21:36,20
Hoaks! Racun disebar di langit Jagakarsa,https://www.antaranews.com/berita/2392901/hoaks-racun-disebar-di-langit-jagakarsa,Metro, 14 September 2021 22:47,20
Deretan akun medsos sejumlah pejabat yang dipalsukan,https://www.antaranews.com/berita/2391005/deretan-akun-medsos-sejumlah-pejabat-yang-dipalsukan,Politik, 14 September 2021 10:23,20
Hoaks! Masjid Istiqlal dipasangi lampu warna-warni seperti diskotek,https://www.antaranews.com/berita/2390157/hoaks-masjid-istiqlal-dipasangi-lampu-warna-warni-seperti-diskotek,Metro, 13 September 2021 20:07,20
Hoaks! Anak-anak Bill Gates tidak divaksin,https://www.antaranews.com/berita/2386177/hoaks-anak-anak-bill-gates-tidak-divaksin,Dunia, 11 September 2021 09:48,20
Waspada situs PeduliLindungi palsu!,https://www.antaranews.com/berita/2383893/waspada-situs-pedulilindungi-palsu,Humaniora, 10 September 2021 10:00,20
Hoaks! Megawati sakit dan dirawat di RS Pertamina,https://www.antaranews.com/berita/2381989/hoaks-megawati-sakit-dan-dirawat-di-rs-pertamina,Politik, 9 September 2021 14:43,20
Hoaks! Said Aqil Siradj anak anggota PKI,https://www.antaranews.com/berita/2380888/hoaks-said-aqil-siradj-anak-anggota-pki,Humaniora, 8 September 2021 23:23,20
Hoaks! Situs kemitraan Pertamina dengan tanda penghubung,https://www.antaranews.com/berita/2378650/hoaks-situs-kemitraan-pertamina-dengan-tanda-penghubung,Ekonomi, 8 September 2021 09:14,20
Hoaks! Minuman probiotik cegah kanker paru-paru,https://www.antaranews.com/berita/2377086/hoaks-minuman-probiotik-cegah-kanker-paru-paru,Lifestyle, 7 September 2021 16:36,21
Hoaks! Pfizer menyerang sel darah putih,https://www.antaranews.com/berita/2376230/hoaks-pfizer-menyerang-sel-darah-putih,Humaniora, 7 September 2021 09:40,21
Hoaks! Pengobatan kanker gratis di RSPAD dari Yayasan Miracle Hope,https://www.antaranews.com/berita/2375726/hoaks-pengobatan-kanker-gratis-di-rspad-dari-yayasan-miracle-hope,Lifestyle, 6 September 2021 22:35,21
Misinformasi! Molnupiravir segera beredar untuk sembuhkan COVID-19,https://www.antaranews.com/berita/2371770/misinformasi-molnupiravir-segera-beredar-untuk-sembuhkan-covid-19,Humaniora, 4 September 2021 16:27,21
Hoaks! Siswa di Gorontalo lumpuh usai disuntik vaksin COVID-19,https://www.antaranews.com/berita/2370554/hoaks-siswa-di-gorontalo-lumpuh-usai-disuntik-vaksin-covid-19,Humaniora, 3 September 2021 20:37,21
Hoaks! Video deklarasi Ganjar Pranowo dihadiri Jokowi,https://www.antaranews.com/berita/2366786/hoaks-video-deklarasi-ganjar-pranowo-dihadiri-jokowi,Politik, 2 September 2021 14:00,21
Hoaks! Hewan mati karena radiasi 5G,https://www.antaranews.com/berita/2365650/hoaks-hewan-mati-karena-radiasi-5g,Tekno, 1 September 2021 21:46,21
Hoaks! Wapres sebut penolak vaksin akan masuk neraka,https://www.antaranews.com/berita/2363562/hoaks-wapres-sebut-penolak-vaksin-akan-masuk-neraka,Politik, 1 September 2021 10:03,21
Hoaks! Kunyah cengkeh-kayu manis bisa tingkatkan kadar oksigen,https://www.antaranews.com/berita/2361890/hoaks-kunyah-cengkeh-kayu-manis-bisa-tingkatkan-kadar-oksigen,Lifestyle, 31 Agustus 2021 15:32,21
Hoaks! Jokowi akan jual sebagian Kaltim,https://www.antaranews.com/berita/2360806/hoaks-jokowi-akan-jual-sebagian-kaltim,Politik, 30 Agustus 2021 23:26,21
"Hoaks! Turki pesan 5,2 juta dosis vaksin Nusantara",https://www.antaranews.com/berita/2356122/hoaks-turki-pesan-52-juta-dosis-vaksin-nusantara,Humaniora, 28 Agustus 2021 09:58,22
Hoaks! Vaksinasi COVID-19 balita upaya pemusnahan generasi muda Islam,https://www.antaranews.com/berita/2355070/hoaks-vaksinasi-covid-19-balita-upaya-pemusnahan-generasi-muda-islam,Humaniora, 27 Agustus 2021 18:20,22
Hoaks! KPK buka lowongan koruptor jadi penyuluh antikorupsi,https://www.antaranews.com/berita/2353502/hoaks-kpk-buka-lowongan-koruptor-jadi-penyuluh-antikorupsi,Hukum, 26 Agustus 2021 22:34,22
Hoaks! Oki Setiana Dewi kritis,https://www.antaranews.com/berita/2351542/hoaks-oki-setiana-dewi-kritis,Hiburan, 26 Agustus 2021 09:50,22
Hoaks! Kartu nikah terdapat empat kolom foto istri,https://www.antaranews.com/berita/2350794/hoaks-kartu-nikah-terdapat-empat-kolom-foto-istri,Humaniora, 25 Agustus 2021 20:37,22
Hoaks! SPBU menolak pengisian kendaraan 2-tak,https://www.antaranews.com/berita/2346434/hoaks-spbu-menolak-pengisian-kendaraan-2-tak,Ekonomi, 24 Agustus 2021 08:15,22
Hoaks! Pamflet program nikah gratis di Sulsel,https://www.antaranews.com/berita/2345674/hoaks-pamflet-program-nikah-gratis-di-sulsel,Humaniora, 23 Agustus 2021 19:45,22
Hoaks! Moderna disuntikkan sebagai dosis ketiga masyarakat umum,https://www.antaranews.com/berita/2342226/hoaks-moderna-disuntikkan-sebagai-dosis-ketiga-masyarakat-umum,Humaniora, 21 Agustus 2021 18:20,22
Hoaks! Batik Air evakuasi WNI di Afghanistan,https://www.antaranews.com/berita/2340830/hoaks-batik-air-evakuasi-wni-di-afghanistan,Dunia, 20 Agustus 2021 20:41,22
Hoaks! Istri Gus Dur meninggal,https://www.antaranews.com/berita/2338222/hoaks-istri-gus-dur-meninggal,Politik, 19 Agustus 2021 19:21,22
"Hoaks! Merkurius, Venus, dan Saturnus tepat di atas Piramida Giza",https://www.antaranews.com/berita/2337514/hoaks-merkurius-venus-dan-saturnus-tepat-di-atas-piramida-giza,Lifestyle, 19 Agustus 2021 15:40,23
Misinformasi! WHO temukan vaksin COVID-19 palsu di Indonesia,https://www.antaranews.com/berita/2336238/misinformasi-who-temukan-vaksin-covid-19-palsu-di-indonesia,Dunia, 18 Agustus 2021 22:49,23
Hoaks! Pemain musik di Jerman hentikan permainan saat azan,https://www.antaranews.com/berita/2333710/hoaks-pemain-musik-di-jerman-hentikan-permainan-saat-azan,Dunia, 17 Agustus 2021 21:30,23
Hoaks! Megawati tunjuk Jokowi jadi Ketua Umum PDIP,https://www.antaranews.com/berita/2332610/hoaks-megawati-tunjuk-jokowi-jadi-ketua-umum-pdip,Politik, 17 Agustus 2021 14:03,23
Hoaks! Tempat wisata Kabupaten Pangandaran dibuka lagi,https://www.antaranews.com/berita/2326410/hoaks-tempat-wisata-kabupaten-pangandaran-dibuka-lagi,Lifestyle, 14 Agustus 2021 09:08,23
Hoaks! Makam tumpang tindih tanpa surat perpanjangan,https://www.antaranews.com/berita/2326006/hoaks-makam-tumpang-tindih-tanpa-surat-perpanjangan,Metro, 13 Agustus 2021 21:56,23
Hoaks! Burger KFC tidak halal,https://www.antaranews.com/berita/2324078/hoaks-burger-kfc-tidak-halal,Lifestyle, 13 Agustus 2021 08:27,23
Hoaks! Lowongan sukarelawan PON XX Papua,https://www.antaranews.com/berita/2323722/hoaks-lowongan-sukarelawan-pon-xx-papua,Olahraga, 12 Agustus 2021 22:02,23
Hoaks! Warga Baduy tetap sehat walau tidak divaksin,https://www.antaranews.com/berita/2320482/hoaks-warga-baduy-tetap-sehat-walau-tidak-divaksin,Humaniora, 11 Agustus 2021 14:11,23
Hoaks! BUMN Peruri diambil alih swasta,https://www.antaranews.com/berita/2317782/hoaks-bumn-peruri-diambil-alih-swasta,Ekonomi, 10 Agustus 2021 08:55,23
Hoaks! Kemensos beri bantuan lewat kuesioner,https://www.antaranews.com/berita/2317086/hoaks-kemensos-beri-bantuan-lewat-kuesioner,Humaniora, 9 Agustus 2021 21:05,24
Hoaks! Helikopter Indonesia kibarkan bendera China,https://www.antaranews.com/berita/2313194/hoaks-helikopter-indonesia-kibarkan-bendera-china,Politik, 7 Agustus 2021 08:51,24
Hoaks! Program pangan bersubsidi mulai 9 Agustus,https://www.antaranews.com/berita/2312750/hoaks-program-pangan-bersubsidi-mulai-9-agustus,Metro, 6 Agustus 2021 21:39,24
Hoaks! Air nanas panas efektif bunuh sel kanker,https://www.antaranews.com/berita/2310882/hoaks-air-nanas-panas-efektif-bunuh-sel-kanker,Lifestyle, 6 Agustus 2021 08:45,24
Hoaks! Bantuan Rp600 ribu bagi pemilik e-KTP,https://www.antaranews.com/berita/2310230/hoaks-bantuan-rp600-ribu-bagi-pemilik-e-ktp,Humaniora, 5 Agustus 2021 20:30,24
HOAKS! BPJS Kesehatan beri bantuan Rp78 juta,https://www.antaranews.com/berita/2308086/hoaks-bpjs-kesehatan-beri-bantuan-rp78-juta,Humaniora, 4 Agustus 2021 22:07,24
Hoaks! Daftar jadwal varian virus COVID-19,https://www.antaranews.com/berita/2306034/hoaks-daftar-jadwal-varian-virus-covid-19,Humaniora, 4 Agustus 2021 07:57,24
Hoaks! Komedian Sule meninggal,https://www.antaranews.com/berita/2305594/hoaks-komedian-sule-meninggal,Hiburan, 3 Agustus 2021 21:24,24
Hoaks! Mantan Gubernur Jabar Solihin GP wafat,https://www.antaranews.com/berita/2301898/hoaks-mantan-gubernur-jabar-solihin-gp-wafat,Politik, 2 Agustus 2021 14:49,24
"Hoaks! Sebutan ""Jepang Barat"" untuk Korea saat dijajah Jepang",https://www.antaranews.com/berita/2301450/hoaks-sebutan-jepang-barat-untuk-korea-saat-dijajah-jepang,Dunia, 2 Agustus 2021 10:18,24
Hoaks! Pos Indonesia bagikan ponsel pintar untuk pelanggan,https://www.antaranews.com/berita/2299130/hoaks-pos-indonesia-bagikan-ponsel-pintar-untuk-pelanggan,Ekonomi, 31 Juli 2021 10:05,25
Hoaks! Indonesia bantu Rp224 miliar untuk tangani banjir China,https://www.antaranews.com/berita/2298618/hoaks-indonesia-bantu-rp224-miliar-untuk-tangani-banjir-china,Dunia, 30 Juli 2021 20:54,25
